created_at,last_updated_at,order_id,product_id,currency_code,order_quantity,unit_price,total_unit_price
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2384,8,USD,5,1340,6700
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2385,11,USD,9,2914.5,26230.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2386,9,USD,7,1045.2,7316.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2387,2,USD,6,3859.2,23155.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2388,6,USD,10,6070.2,60702
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2389,4,USD,5,1031.8,5159
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2390,12,USD,10,1279.7,12797
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2391,7,USD,8,1051.9,8415.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2392,13,USD,5,2224.4,11122
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2393,6,USD,12,911.2,10934.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2394,4,USD,6,1072,6432
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2395,4,USD,5,1748.7,8743.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2396,5,USD,6,2532.6,15195.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2397,14,USD,9,1976.5,17788.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2398,1,USD,9,1909.5,17185.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2399,11,USD,10,1092.1,10921
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2400,1,USD,6,1018.4,6110.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2401,2,USD,10,844.2,8442
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2402,4,USD,9,6432,57888
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2403,9,USD,8,1125.6,9004.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2404,9,USD,11,1976.5,21741.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2405,9,USD,11,1125.6,12381.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2406,3,USD,12,1949.7,23396.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2407,2,USD,5,2345,11725
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2408,5,USD,8,1802.3,14418.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2409,15,USD,10,214.4,2144
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2410,8,USD,8,3008.3,24066.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2411,14,USD,7,1165.8,8160.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2412,8,USD,5,1031.8,5159
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2413,9,USD,8,1882.7,15061.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2414,2,USD,12,1018.4,12220.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2415,2,USD,8,3832.4,30659.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2416,6,USD,9,5299.7,47697.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2417,14,USD,7,3839.1,26873.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2418,4,USD,7,991.6,6941.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2419,4,USD,9,234.5,2110.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2420,7,USD,6,1098.8,6592.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2421,8,USD,10,221.1,2211
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2422,5,USD,12,207.7,2492.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2423,14,USD,5,3999.9,19999.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2424,4,USD,9,2552.7,22974.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2425,14,USD,5,3966.4,19832
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2426,5,USD,5,1118.9,5594.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2427,8,USD,5,1145.7,5728.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2428,1,USD,5,2606.3,13031.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2429,3,USD,7,2820.7,19744.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2430,2,USD,6,1755.4,10532.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2431,15,USD,7,1139,7973
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2432,4,USD,5,5152.3,25761.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2433,2,USD,11,3832.4,42156.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2434,10,USD,7,1815.7,12709.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2435,2,USD,7,5360,37520
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2436,9,USD,12,1118.9,13426.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2437,10,USD,10,3577.8,35778
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2438,6,USD,11,3832.4,42156.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2439,3,USD,10,1112.2,11122
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2440,14,USD,9,3852.5,34672.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2441,7,USD,11,180.9,1989.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2442,2,USD,5,5594.5,27972.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2443,5,USD,9,3644.8,32803.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2444,14,USD,6,1239.5,7437
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2445,5,USD,12,690.1,8281.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2446,14,USD,11,837.5,9212.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2447,11,USD,11,2458.9,27047.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2448,7,USD,11,1922.9,21151.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2449,15,USD,10,3872.6,38726
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2450,9,USD,10,1715.2,17152
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2451,11,USD,11,3859.2,42451.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2452,10,USD,6,3892.7,23356.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2453,13,USD,9,1085.4,9768.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2454,14,USD,8,931.3,7450.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2455,6,USD,12,1145.7,13748.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2456,14,USD,11,2405.3,26458.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2457,13,USD,8,4006.6,32052.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2458,11,USD,7,201,1407
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2459,14,USD,7,227.8,1594.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2460,10,USD,9,3845.8,34612.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2461,1,USD,9,3825.7,34431.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2462,10,USD,7,4013.3,28093.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2463,15,USD,12,261.3,3135.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2464,3,USD,12,167.5,2010
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2465,2,USD,5,1125.6,5628
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2466,7,USD,9,3819,34371
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2467,11,USD,5,5453.8,27269
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2468,9,USD,6,2291.4,13748.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2469,2,USD,11,1762.1,19383.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2470,11,USD,8,911.2,7289.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2471,3,USD,8,2311.5,18492
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2472,1,USD,8,6210.9,49687.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2473,12,USD,7,5306.4,37144.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2474,5,USD,9,2740.3,24662.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2475,1,USD,6,1118.9,6713.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2476,10,USD,12,1098.8,13185.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2477,7,USD,8,958.1,7664.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2478,11,USD,11,6217.6,68393.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2479,10,USD,11,917.9,10096.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2480,13,USD,7,1132.3,7926.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2481,2,USD,5,1695.1,8475.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2482,1,USD,9,998.3,8984.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2483,1,USD,10,1701.8,17018
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2484,10,USD,11,1025.1,11276.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2485,13,USD,9,261.3,2351.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2486,11,USD,12,1092.1,13105.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2487,10,USD,12,268,3216
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2488,4,USD,8,2271.3,18170.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2489,3,USD,7,723.6,5065.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2490,2,USD,5,5634.7,28173.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2491,13,USD,7,1715.2,12006.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2492,13,USD,12,944.7,11336.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2493,2,USD,7,2391.9,16743.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2494,10,USD,8,1701.8,13614.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2495,12,USD,11,3470.6,38176.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2496,3,USD,11,844.2,9286.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2497,2,USD,12,1326.6,15919.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2498,3,USD,8,4006.6,32052.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2499,13,USD,5,1045.2,5226
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2500,5,USD,11,2653.2,29185.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2501,10,USD,12,6137.2,73646.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2502,2,USD,7,3785.5,26498.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2503,1,USD,9,3557.7,32019.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2504,13,USD,11,5688.3,62571.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2505,2,USD,9,247.9,2231.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2506,10,USD,5,187.6,938
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2507,8,USD,12,1728.6,20743.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2508,6,USD,11,1333.3,14666.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2509,11,USD,11,857.6,9433.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2510,8,USD,10,1788.9,17889
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2511,12,USD,8,1246.2,9969.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2512,15,USD,7,1139,7973
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2513,7,USD,8,2566.1,20528.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2514,3,USD,7,1112.2,7785.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2515,9,USD,8,1025.1,8200.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2516,5,USD,9,187.6,1688.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2517,4,USD,7,6264.5,43851.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2518,9,USD,6,174.2,1045.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2519,12,USD,7,3825.7,26779.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2520,6,USD,10,1025.1,10251
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2521,2,USD,6,978.2,5869.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2522,13,USD,8,5319.8,42558.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2523,11,USD,9,1869.3,16823.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2524,9,USD,10,1085.4,10854
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2525,2,USD,6,1072,6432
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2526,4,USD,7,261.3,1829.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2527,3,USD,11,3912.8,43040.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2528,8,USD,7,2673.3,18713.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2529,7,USD,9,1045.2,9406.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2530,6,USD,6,2412,14472
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2531,14,USD,12,1018.4,12220.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2532,9,USD,7,2257.9,15805.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2533,12,USD,10,2907.8,29078
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2534,12,USD,7,1125.6,7879.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2535,10,USD,12,1072,12864
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2536,11,USD,9,1809,16281
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2537,10,USD,10,1025.1,10251
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2538,12,USD,11,3953,43483
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2539,2,USD,6,2371.8,14230.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2540,15,USD,7,2358.4,16508.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2541,10,USD,10,2613,26130
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2542,5,USD,6,904.5,5427
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2543,15,USD,11,1025.1,11276.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2544,1,USD,9,3852.5,34672.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2545,1,USD,7,227.8,1594.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2546,8,USD,11,2345,25795
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2547,11,USD,12,1969.8,23637.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2548,6,USD,11,2586.2,28448.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2549,10,USD,11,5748.6,63234.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2550,10,USD,10,221.1,2211
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2551,9,USD,12,3832.4,45988.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2552,12,USD,6,6411.9,38471.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2553,12,USD,5,1031.8,5159
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2554,10,USD,10,3819,38190
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2555,14,USD,10,1728.6,17286
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2556,8,USD,6,2291.4,13748.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2557,11,USD,5,4006.6,20033
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2558,6,USD,9,3946.3,35516.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2559,3,USD,12,5896,70752
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2560,7,USD,10,2425.4,24254
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2561,4,USD,7,1145.7,8019.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2562,8,USD,12,3604.6,43255.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2563,4,USD,5,1031.8,5159
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2564,2,USD,5,2633.1,13165.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2565,5,USD,5,2954.7,14773.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2566,9,USD,11,1051.9,11570.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2567,14,USD,9,864.3,7778.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2568,13,USD,10,1996.6,19966
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2569,9,USD,7,3953,27671
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2570,2,USD,12,3959.7,47516.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2571,5,USD,8,234.5,1876
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2572,4,USD,10,2211,22110
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2573,15,USD,12,1172.5,14070
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2574,5,USD,11,227.8,2505.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2575,3,USD,11,1795.6,19751.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2576,6,USD,12,1922.9,23074.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2577,3,USD,12,2572.8,30873.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2578,9,USD,8,830.8,6646.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2579,14,USD,8,924.6,7396.8
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2580,9,USD,5,5266.2,26331
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2581,11,USD,10,3852.5,38525
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2582,15,USD,6,951.4,5708.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2583,15,USD,12,2914.5,34974
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2584,8,USD,5,2418.7,12093.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2585,6,USD,9,2539.3,22853.7
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2586,14,USD,11,2251.2,24763.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2587,13,USD,6,5246.1,31476.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2588,7,USD,12,924.6,11095.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2589,8,USD,9,1031.8,9286.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2590,2,USD,10,1855.9,18559
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2591,9,USD,7,1031.8,7222.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2592,4,USD,10,1293.1,12931
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2593,9,USD,8,1038.5,8308
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2594,3,USD,11,1728.6,19014.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2595,5,USD,5,234.5,1172.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2596,12,USD,8,3953,31624
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2597,14,USD,10,710.2,7102
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2598,10,USD,10,1762.1,17621
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2599,11,USD,9,1829.1,16461.9
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2600,9,USD,12,2345,28140
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2601,14,USD,7,5755.3,40287.1
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2602,3,USD,10,1092.1,10921
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2603,6,USD,8,2854.2,22833.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2604,13,USD,8,1031.8,8254.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2605,6,USD,7,1112.2,7785.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2606,5,USD,7,3731.9,26123.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2607,4,USD,9,2572.8,23155.2
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2608,5,USD,8,261.3,2090.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2609,15,USD,10,227.8,2278
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2610,14,USD,7,1983.2,13882.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2611,7,USD,9,268,2412
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2612,13,USD,10,3932.9,39329
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2613,2,USD,11,2291.4,25205.4
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2614,8,USD,7,6197.5,43382.5
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2615,14,USD,6,3839.1,23034.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2616,1,USD,5,1058.6,5293
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2617,1,USD,9,877.7,7899.3
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2618,3,USD,6,6083.6,36501.6
6/28/2024 8:04:01 AM +00:00,6/28/2024 8:04:01 AM +00:00,2619,14,USD,9,3979.8,35818.2
