created_at,last_updated_at,status,customer_id,channel,currency_code,warehouse_code,city_shipping_id,total_product_order_quantity,total_price,total_cost
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,154,Distributor,USD,AXW291,25,12,12622.8,831.001
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,34,Wholesale,USD,AXW291,10,6,6150.6,789.327
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,95,Wholesale,USD,NXH382,49,8,1554.4,83.549
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,54,Export,USD,AXW291,15,8,31945.6,1836.872
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,93,Distributor,USD,AXW291,14,9,50109.3,4175.775
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,86,Distributor,USD,AXW291,22,6,6391.8,500.691
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,24,Wholesale,USD,AXW291,28,6,6432,911.2
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,50,Wholesale,USD,NXH382,49,6,1286.4,154.368
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,93,Wholesale,USD,AXW291,8,6,30672.6,2913.897
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,161,Export,USD,AXW291,29,11,9949.5,615.06
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,143,Export,USD,NXH382,55,8,18599.2,1952.916
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,104,Wholesale,USD,GUT930,38,6,23959.2,3314.356
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,139,Wholesale,USD,NXH382,51,6,6150.6,594.558
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,139,Wholesale,USD,AXW291,20,12,15678,888.42
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,78,Wholesale,USD,AXW291,5,6,1527.6,101.84
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,38,Distributor,USD,GUT930,42,9,17064.9,1573.763
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,121,Distributor,USD,GUT930,34,7,7410.2,571.644
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,11,Wholesale,USD,GUT930,46,5,20100,2130.6
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,174,Wholesale,USD,AXW291,24,10,20033,861.419
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,133,Wholesale,USD,GUT930,42,9,46491.3,4029.246
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,123,Wholesale,USD,AXW291,11,8,41164.8,3601.92
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,64,Distributor,USD,FLR025,60,5,9681.5,1277.958
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,61,Wholesale,USD,AXW291,25,12,2090.4,114.972
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,31,Wholesale,USD,NXH382,54,10,17286,1071.732
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,49,Distributor,USD,AXW291,11,7,12663,1121.58
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,67,Distributor,USD,GUT930,33,7,24622.5,2673.3
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,48,Distributor,USD,AXW291,3,12,31918.8,2154.519
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,124,Wholesale,USD,NXH382,50,7,16461.9,1716.741
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,4,Wholesale,USD,NXH382,56,6,1085.4,94.068
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,72,Distributor,USD,AXW291,20,8,8951.2,581.828
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,125,Wholesale,USD,AXW291,28,6,12060,1185.9
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,16,Distributor,USD,GUT930,34,8,9648,795.96
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,6,Wholesale,USD,AXW291,1,5,904.5,130.248
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,30,Wholesale,USD,GUT930,44,7,27202,2059.58
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,52,Distributor,USD,FLR025,65,8,52045.6,4293.762
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,175,Export,USD,AXW291,7,6,6311.4,820.482
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,103,Wholesale,USD,NXH382,52,9,9828.9,524.208
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,159,Wholesale,USD,AXW291,3,8,19939.2,1370.82
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,17,Wholesale,USD,FLR025,64,12,46712.4,1868.496
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,134,Wholesale,USD,FLR025,66,7,17540.6,2079.814
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,2,Wholesale,USD,GUT930,46,11,9065.1,395.568
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,126,Distributor,USD,GUT930,46,10,6901,441.664
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,117,Distributor,USD,AXW291,12,8,18920.8,1206.201
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,56,Distributor,USD,AXW291,12,10,10720,460.96
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,144,Distributor,USD,FLR025,64,6,6391.8,468.732
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,20,Wholesale,USD,GUT930,46,5,12931,1396.548
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,48,Wholesale,USD,NXH382,59,12,2492.4,151.621
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,70,Wholesale,USD,AXW291,9,8,32052.8,2283.762
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,21,Export,USD,AXW291,10,5,11658,1095.852
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,149,Export,USD,AXW291,18,11,11202.4,600.856
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,77,Wholesale,USD,AXW291,3,11,61908,4108.44
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,1,Wholesale,USD,AXW291,22,10,25460,1782.2
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,39,Wholesale,USD,FLR025,60,7,6003.2,668.928
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,4,Distributor,USD,AXW291,16,5,19530.5,1757.745
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,123,Wholesale,USD,NXH382,47,5,5025,783.9
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,17,Wholesale,USD,NXH382,55,12,10130.4,388.332
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,100,Wholesale,USD,AXW291,6,9,9286.2,515.9
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,68,Wholesale,USD,NXH382,55,12,11095.2,591.744
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,110,Export,USD,NXH382,54,8,8576,825.44
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,94,Distributor,USD,AXW291,14,11,2874.3,172.458
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,151,Distributor,USD,AXW291,7,8,8522.4,894.852
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,162,Distributor,USD,GUT930,42,10,19296,1254.24
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,12,Export,USD,AXW291,5,10,54605,3494.72
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,57,Export,USD,GUT930,42,11,19972.7,1180.205
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,74,Distributor,USD,AXW291,31,12,11336.4,387.327
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,120,Wholesale,USD,FLR025,63,7,5956.3,553.085
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,120,Wholesale,USD,AXW291,13,6,1246.2,174.468
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,5,Distributor,USD,AXW291,20,12,22994.4,823.966
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,156,Distributor,USD,GUT930,41,8,15115.2,963.594
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,149,Wholesale,USD,AXW291,17,12,2894.4,185.724
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,128,Distributor,USD,AXW291,21,11,66182.6,4392.118
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,82,Distributor,USD,AXW291,7,6,6432,621.76
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,10,Distributor,USD,AXW291,1,8,30605.6,2601.476
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,17,Wholesale,USD,FLR025,64,12,33768,2166.78
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,6,Wholesale,USD,NXH382,49,7,18337.9,1807.593
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,127,Export,USD,AXW291,29,10,11189,525.883
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,7,Wholesale,USD,AXW291,31,12,12864,514.56
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,20,Wholesale,USD,AXW291,31,7,27624.1,1617.983
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,50,Wholesale,USD,NXH382,57,9,2170.8,166.428
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,51,Distributor,USD,AXW291,28,10,2412,156.78
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,118,Export,USD,NXH382,47,6,6030,854.25
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,88,Export,USD,AXW291,25,12,2814,178.22
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,94,Wholesale,USD,AXW291,26,6,5427,741.69
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,95,Wholesale,USD,AXW291,16,12,13024.8,477.576
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,22,Distributor,USD,AXW291,16,11,11202.4,600.856
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,138,Distributor,USD,AXW291,5,6,1567.8,180.297
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,175,Distributor,USD,NXH382,53,7,27577.2,2166.78
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,78,Distributor,USD,NXH382,55,8,48936.8,3364.405
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,142,Wholesale,USD,AXW291,22,11,19530.5,1207.34
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,140,Distributor,USD,AXW291,28,5,5025,683.4
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,3,Distributor,USD,FLR025,66,5,5795.5,985.235
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,89,Distributor,USD,GUT930,47,8,1929.6,200.196
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,92,Wholesale,USD,GUT930,33,9,53425.8,3264.91
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,36,Distributor,USD,NXH382,56,7,6519.1,391.146
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,64,Distributor,USD,AXW291,23,9,11698.2,623.904
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,171,Export,USD,AXW291,11,6,32240.4,2364.296
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,146,Wholesale,USD,FLR025,60,10,22244,1801.764
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,68,Distributor,USD,GUT930,34,5,13366.5,1684.179
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,131,Distributor,USD,NXH382,53,11,43998.9,2559.936
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,52,Wholesale,USD,GUT930,41,5,19229,3268.93
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,125,Wholesale,USD,AXW291,23,11,25426.5,1433.13
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,84,Distributor,USD,FLR025,64,6,6673.2,444.88
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,100,Export,USD,AXW291,25,9,9286.2,588.126
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,143,Distributor,USD,AXW291,21,9,8019.9,650.503
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,77,Wholesale,USD,AXW291,15,5,30518.5,4394.664
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,123,Wholesale,USD,NXH382,52,10,55476,3217.608
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,168,Wholesale,USD,NXH382,59,8,5467.2,396.372
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,128,Wholesale,USD,AXW291,8,8,40468,2782.175
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,127,Wholesale,USD,FLR025,60,12,29828.4,1217.993
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,169,Wholesale,USD,GUT930,42,6,36340.8,2907.264
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,1,Distributor,USD,NXH382,59,5,19095,2367.78
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,52,Distributor,USD,NXH382,50,12,11416.8,437.644
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,24,Distributor,USD,AXW291,22,9,10552.5,926.275
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,118,Wholesale,USD,GUT930,36,7,18103.4,1396.548
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,56,Export,USD,NXH382,55,6,1407,194.635
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,48,Distributor,USD,AXW291,11,9,10733.4,632.078
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,121,Wholesale,USD,NXH382,53,10,32495,2697.085
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,142,Distributor,USD,AXW291,29,11,61686.9,3757.293
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,134,Export,USD,GUT930,36,8,8790.4,868.052
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,111,Distributor,USD,AXW291,5,9,17426.7,1394.136
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,137,Export,USD,AXW291,4,12,76460.4,4460.19
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,47,Distributor,USD,NXH382,56,8,7182.4,736.196
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,84,Distributor,USD,FLR025,65,12,10050,586.25
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,91,Wholesale,USD,AXW291,2,7,5159,626.45
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,53,Wholesale,USD,GUT930,44,6,1085.4,146.529
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,73,Wholesale,USD,FLR025,63,9,31175.1,1662.672
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,25,Wholesale,USD,AXW291,8,9,1628.1,85.023
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,77,Wholesale,USD,AXW291,26,7,6800.5,777.2
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,8,Export,USD,GUT930,33,7,17306.1,1310.319
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,166,Wholesale,USD,FLR025,60,9,21466.8,1025.636
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,90,Wholesale,USD,AXW291,12,11,2505.8,150.348
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,125,Wholesale,USD,NXH382,55,8,15865.6,1487.4
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,60,Wholesale,USD,GUT930,44,6,23838.6,2423.591
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,165,Wholesale,USD,AXW291,15,10,39262,2120.148
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,26,Wholesale,USD,AXW291,4,6,14472,2001.96
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,36,Wholesale,USD,FLR025,61,12,2492.4,137.082
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,164,Distributor,USD,GUT930,33,9,28401.3,1924.977
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,35,Wholesale,USD,GUT930,45,9,8924.4,475.968
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,81,Distributor,USD,AXW291,5,12,14230.8,913.143
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,41,Distributor,USD,AXW291,1,12,2412,152.76
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,28,Wholesale,USD,FLR025,64,10,11591,834.552
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,144,Distributor,USD,AXW291,14,11,29185.2,1247.004
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,170,Wholesale,USD,NXH382,59,5,19664.5,1691.147
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,144,Wholesale,USD,AXW291,30,11,29480,2010
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,51,Wholesale,USD,AXW291,12,8,19081.6,1836.604
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,5,Distributor,USD,AXW291,19,11,21446.7,1559.76
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,144,Wholesale,USD,NXH382,50,6,6834,489.77
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,19,Distributor,USD,NXH382,57,10,26465,1561.435
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,35,Wholesale,USD,AXW291,17,7,1547.7,185.724
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,44,Wholesale,USD,AXW291,23,6,6150.6,574.056
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,93,Wholesale,USD,NXH382,58,6,1608,125.96
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,13,Wholesale,USD,NXH382,57,6,6592.8,912.004
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,46,Wholesale,USD,AXW291,28,6,15919.2,1538.856
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,80,Distributor,USD,GUT930,40,5,11189,1297.924
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,6,Distributor,USD,AXW291,13,9,17306.1,884.534
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,86,Distributor,USD,FLR025,63,9,48420.9,4304.08
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,82,Wholesale,USD,AXW291,18,12,12944.4,528.563
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,123,Wholesale,USD,AXW291,2,5,11356.5,1294.641
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,163,Wholesale,USD,AXW291,22,9,49265.1,2846.428
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,22,Distributor,USD,GUT930,40,5,11859,1541.67
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,147,Export,USD,AXW291,26,11,9654.7,465.181
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,2,Wholesale,USD,GUT930,43,8,13507.2,759.78
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,1,Wholesale,USD,NXH382,49,7,8723.4,710.334
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,33,Export,USD,NXH382,47,8,1500.8,121.94
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,10,Distributor,USD,AXW291,13,6,6110.4,712.88
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,70,Wholesale,USD,AXW291,4,11,18940.9,792.074
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,173,Distributor,USD,AXW291,17,6,18492,1541
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,7,Wholesale,USD,AXW291,14,5,10050,1346.7
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,60,Wholesale,USD,FLR025,65,6,23677.8,3314.892
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,42,Wholesale,USD,AXW291,12,9,23697.9,1132.233
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,102,Distributor,USD,GUT930,44,7,20260.8,1389.312
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,26,Wholesale,USD,FLR025,60,8,6968,600.99
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,110,Distributor,USD,AXW291,18,11,12307.9,548.261
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,146,Wholesale,USD,AXW291,17,11,33533.5,1768.13
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,125,Wholesale,USD,NXH382,51,8,26210.4,1539.861
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,48,Wholesale,USD,NXH382,51,12,13587.6,520.858
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,160,Export,USD,AXW291,26,10,9648,762.192
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,38,Distributor,USD,AXW291,11,6,1608,155.44
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,12,Wholesale,USD,GUT930,38,8,7825.6,665.176
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,166,Export,USD,AXW291,8,8,30980.8,2672.094
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,164,Distributor,USD,AXW291,18,6,17728.2,2511.495
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,47,Wholesale,USD,NXH382,57,12,29024.4,1330.285
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,145,Wholesale,USD,GUT930,45,7,15523.9,953.611
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,28,Distributor,USD,AXW291,31,11,39208.4,2495.08
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,6,Wholesale,USD,GUT930,38,7,12850.6,1468.64
