[2024-07-22T07:58:20.680+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fact_order.transform_and_load_task manual__2024-07-22T07:58:14.890100+00:00 [queued]>
[2024-07-22T07:58:20.693+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fact_order.transform_and_load_task manual__2024-07-22T07:58:14.890100+00:00 [queued]>
[2024-07-22T07:58:20.694+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2024-07-22T07:58:20.713+0000] {taskinstance.py:2191} INFO - Executing <Task(_PythonDecoratedOperator): transform_and_load_task> on 2024-07-22 07:58:14.890100+00:00
[2024-07-22T07:58:20.721+0000] {standard_task_runner.py:60} INFO - Started process 9650 to run task
[2024-07-22T07:58:20.726+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'fact_order', 'transform_and_load_task', 'manual__2024-07-22T07:58:14.890100+00:00', '--job-id', '217', '--raw', '--subdir', 'DAGS_FOLDER/fact_order.py', '--cfg-path', '/tmp/tmpe3ovg6o6']
[2024-07-22T07:58:20.729+0000] {standard_task_runner.py:88} INFO - Job 217: Subtask transform_and_load_task
[2024-07-22T07:58:20.811+0000] {task_command.py:423} INFO - Running <TaskInstance: fact_order.transform_and_load_task manual__2024-07-22T07:58:14.890100+00:00 [running]> on host 087c584822ad
[2024-07-22T07:58:20.933+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='fact_order' AIRFLOW_CTX_TASK_ID='transform_and_load_task' AIRFLOW_CTX_EXECUTION_DATE='2024-07-22T07:58:14.890100+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-22T07:58:14.890100+00:00'
[2024-07-22T07:58:20.944+0000] {pipeline.py:197} INFO - Missing pipeline option (runner). Executing pipeline using the default runner: DirectRunner.
[2024-07-22T07:58:21.988+0000] {pipeline_options.py:372} WARNING - Discarding unparseable args: ['celery', 'worker']
[2024-07-22T07:58:21.989+0000] {pipeline_options.py:390} WARNING - Discarding invalid overrides: {'save_main_sesion': True}
[2024-07-22T07:58:22.048+0000] {statecache.py:234} INFO - Creating state cache with size 104857600
[2024-07-22T07:58:25.093+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 1, 'order_code': 'ORDER1', 'status': 'COMPLETED', 'customer_id': 59, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 47, 'total_product_order_quantity': 5, 'total_price': 9815.5, 'total_cost': 1001.1799926757812}
[2024-07-22T07:58:25.300+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 293, 'order_code': 'ORDER293', 'status': 'COMPLETED', 'customer_id': 167, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 46, 'total_product_order_quantity': 10, 'total_price': 11189.0, 'total_cost': 895.1199951171875}
[2024-07-22T07:58:25.301+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 294, 'order_code': 'ORDER294', 'status': 'COMPLETED', 'customer_id': 10, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 5, 'total_product_order_quantity': 6, 'total_price': 6834.0, 'total_cost': 933.97998046875}
[2024-07-22T07:58:25.302+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 295, 'order_code': 'ORDER295', 'status': 'COMPLETED', 'customer_id': 99, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 50, 'total_product_order_quantity': 5, 'total_price': 8743.5, 'total_cost': 751.9400024414062}
[2024-07-22T07:58:25.302+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 296, 'order_code': 'ORDER296', 'status': 'COMPLETED', 'customer_id': 133, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 47, 'total_product_order_quantity': 11, 'total_price': 19014.599609375, 'total_cost': 1140.8800048828125}
[2024-07-22T07:58:25.303+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 297, 'order_code': 'ORDER297', 'status': 'COMPLETED', 'customer_id': 78, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 33, 'total_product_order_quantity': 5, 'total_price': 5561.0, 'total_cost': 500.489990234375}
[2024-07-22T07:58:25.304+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 298, 'order_code': 'ORDER298', 'status': 'COMPLETED', 'customer_id': 49, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 11, 'total_product_order_quantity': 11, 'total_price': 26237.19921875, 'total_cost': 1454.969970703125}
[2024-07-22T07:58:25.304+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 299, 'order_code': 'ORDER299', 'status': 'COMPLETED', 'customer_id': 11, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 15, 'total_product_order_quantity': 12, 'total_price': 2653.199951171875, 'total_cost': 172.4600067138672}
[2024-07-22T07:58:25.305+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 300, 'order_code': 'ORDER300', 'status': 'COMPLETED', 'customer_id': 7, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 22, 'total_product_order_quantity': 6, 'total_price': 34250.3984375, 'total_cost': 2682.949951171875}
[2024-07-22T07:58:25.305+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 301, 'order_code': 'ORDER301', 'status': 'COMPLETED', 'customer_id': 103, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 52, 'total_product_order_quantity': 7, 'total_price': 7269.5, 'total_cost': 830.7999877929688}
[2024-07-22T07:58:25.306+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 302, 'order_code': 'ORDER302', 'status': 'COMPLETED', 'customer_id': 34, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 4, 'total_product_order_quantity': 7, 'total_price': 27952.400390625, 'total_cost': 3234.489990234375}
[2024-07-22T07:58:25.307+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 303, 'order_code': 'ORDER303', 'status': 'COMPLETED', 'customer_id': 97, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 35, 'total_product_order_quantity': 12, 'total_price': 13024.7998046875, 'total_cost': 792.3400268554688}
[2024-07-22T07:58:25.308+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 304, 'order_code': 'ORDER304', 'status': 'COMPLETED', 'customer_id': 22, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 50, 'total_product_order_quantity': 11, 'total_price': 42746.0, 'total_cost': 2020.719970703125}
[2024-07-22T07:58:25.308+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 305, 'order_code': 'ORDER305', 'status': 'COMPLETED', 'customer_id': 155, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 53, 'total_product_order_quantity': 6, 'total_price': 23919.0, 'total_cost': 2670.9599609375}
[2024-07-22T07:58:25.309+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 306, 'order_code': 'ORDER306', 'status': 'COMPLETED', 'customer_id': 147, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 22, 'total_product_order_quantity': 8, 'total_price': 9648.0, 'total_cost': 988.9199829101562}
[2024-07-22T07:58:25.310+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 307, 'order_code': 'ORDER307', 'status': 'COMPLETED', 'customer_id': 39, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 65, 'total_product_order_quantity': 6, 'total_price': 11055.0, 'total_cost': 1050.22998046875}
[2024-07-22T07:58:25.311+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 308, 'order_code': 'ORDER308', 'status': 'COMPLETED', 'customer_id': 95, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 54, 'total_product_order_quantity': 6, 'total_price': 30310.80078125, 'total_cost': 2930.0400390625}
[2024-07-22T07:58:25.311+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 309, 'order_code': 'ORDER309', 'status': 'COMPLETED', 'customer_id': 107, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 45, 'total_product_order_quantity': 11, 'total_price': 12823.7998046875, 'total_cost': 466.32000732421875}
[2024-07-22T07:58:25.312+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 310, 'order_code': 'ORDER310', 'status': 'COMPLETED', 'customer_id': 171, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 60, 'total_product_order_quantity': 11, 'total_price': 43630.3984375, 'total_cost': 2340.179931640625}
[2024-07-22T07:58:25.313+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 311, 'order_code': 'ORDER311', 'status': 'COMPLETED', 'customer_id': 20, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 58, 'total_product_order_quantity': 9, 'total_price': 16220.7001953125, 'total_cost': 1495.9100341796875}
[2024-07-22T07:58:25.313+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 312, 'order_code': 'ORDER312', 'status': 'COMPLETED', 'customer_id': 37, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 28, 'total_product_order_quantity': 8, 'total_price': 8844.0, 'total_cost': 851.239990234375}
[2024-07-22T07:58:25.314+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 313, 'order_code': 'ORDER313', 'status': 'COMPLETED', 'customer_id': 143, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 9, 'total_product_order_quantity': 9, 'total_price': 17004.599609375, 'total_cost': 1398.1600341796875}
[2024-07-22T07:58:25.315+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 314, 'order_code': 'ORDER314', 'status': 'COMPLETED', 'customer_id': 3, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 63, 'total_product_order_quantity': 6, 'total_price': 6110.39990234375, 'total_cost': 661.9600219726562}
[2024-07-22T07:58:25.316+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 315, 'order_code': 'ORDER315', 'status': 'COMPLETED', 'customer_id': 50, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 53, 'total_product_order_quantity': 12, 'total_price': 46390.80078125, 'total_cost': 2822.110107421875}
[2024-07-22T07:58:25.317+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 316, 'order_code': 'ORDER316', 'status': 'COMPLETED', 'customer_id': 6, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 46, 'total_product_order_quantity': 10, 'total_price': 9983.0, 'total_cost': 449.239990234375}
[2024-07-22T07:58:25.317+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 317, 'order_code': 'ORDER317', 'status': 'COMPLETED', 'customer_id': 102, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 27, 'total_product_order_quantity': 6, 'total_price': 1527.5999755859375, 'total_cost': 127.30000305175781}
[2024-07-22T07:58:25.318+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 318, 'order_code': 'ORDER318', 'status': 'COMPLETED', 'customer_id': 46, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 2, 'total_product_order_quantity': 7, 'total_price': 4924.5, 'total_cost': 316.5799865722656}
[2024-07-22T07:58:25.319+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 319, 'order_code': 'ORDER319', 'status': 'COMPLETED', 'customer_id': 32, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 12, 'total_product_order_quantity': 7, 'total_price': 7644.7001953125, 'total_cost': 546.0499877929688}
[2024-07-22T07:58:25.320+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 320, 'order_code': 'ORDER320', 'status': 'COMPLETED', 'customer_id': 128, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 11, 'total_product_order_quantity': 8, 'total_price': 8308.0, 'total_cost': 560.7899780273438}
[2024-07-22T07:58:25.320+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 321, 'order_code': 'ORDER321', 'status': 'COMPLETED', 'customer_id': 99, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 34, 'total_product_order_quantity': 12, 'total_price': 28783.19921875, 'total_cost': 1894.8900146484375}
[2024-07-22T07:58:25.321+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 322, 'order_code': 'ORDER322', 'status': 'COMPLETED', 'customer_id': 54, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 27, 'total_product_order_quantity': 6, 'total_price': 5386.7998046875, 'total_cost': 368.1000061035156}
[2024-07-22T07:58:25.321+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 323, 'order_code': 'ORDER323', 'status': 'COMPLETED', 'customer_id': 50, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 8, 'total_product_order_quantity': 12, 'total_price': 62551.19921875, 'total_cost': 3179.68994140625}
[2024-07-22T07:58:25.322+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 324, 'order_code': 'ORDER324', 'status': 'COMPLETED', 'customer_id': 161, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 19, 'total_product_order_quantity': 5, 'total_price': 1273.0, 'total_cost': 206.22999572753906}
[2024-07-22T07:58:25.323+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 325, 'order_code': 'ORDER325', 'status': 'COMPLETED', 'customer_id': 130, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 43, 'total_product_order_quantity': 7, 'total_price': 27483.400390625, 'total_cost': 2120.14990234375}
[2024-07-22T07:58:25.323+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 326, 'order_code': 'ORDER326', 'status': 'COMPLETED', 'customer_id': 140, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 57, 'total_product_order_quantity': 7, 'total_price': 8160.60009765625, 'total_cost': 582.9000244140625}
[2024-07-22T07:58:25.324+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 327, 'order_code': 'ORDER327', 'status': 'COMPLETED', 'customer_id': 2, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 33, 'total_product_order_quantity': 8, 'total_price': 30873.599609375, 'total_cost': 2354.110107421875}
[2024-07-22T07:58:25.325+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 328, 'order_code': 'ORDER328', 'status': 'COMPLETED', 'customer_id': 75, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 13, 'total_product_order_quantity': 5, 'total_price': 837.5, 'total_cost': 100.5}
[2024-07-22T07:58:25.325+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 329, 'order_code': 'ORDER329', 'status': 'COMPLETED', 'customer_id': 75, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 60, 'total_product_order_quantity': 9, 'total_price': 15135.2998046875, 'total_cost': 891.2999877929688}
[2024-07-22T07:58:25.326+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 330, 'order_code': 'ORDER330', 'status': 'COMPLETED', 'customer_id': 59, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 25, 'total_product_order_quantity': 7, 'total_price': 6472.2001953125, 'total_cost': 665.7100219726562}
[2024-07-22T07:58:25.327+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 331, 'order_code': 'ORDER331', 'status': 'COMPLETED', 'customer_id': 145, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 22, 'total_product_order_quantity': 9, 'total_price': 35697.6015625, 'total_cost': 3371.43994140625}
[2024-07-22T07:58:25.328+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 332, 'order_code': 'ORDER332', 'status': 'COMPLETED', 'customer_id': 156, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 51, 'total_product_order_quantity': 6, 'total_price': 5628.0, 'total_cost': 450.239990234375}
[2024-07-22T07:58:25.328+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 333, 'order_code': 'ORDER333', 'status': 'COMPLETED', 'customer_id': 96, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 15, 'total_product_order_quantity': 8, 'total_price': 15865.599609375, 'total_cost': 1090.760009765625}
[2024-07-22T07:58:25.329+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 334, 'order_code': 'ORDER334', 'status': 'COMPLETED', 'customer_id': 127, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 30, 'total_product_order_quantity': 10, 'total_price': 25862.0, 'total_cost': 2094.820068359375}
[2024-07-22T07:58:25.329+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 335, 'order_code': 'ORDER335', 'status': 'COMPLETED', 'customer_id': 119, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 16, 'total_product_order_quantity': 12, 'total_price': 36742.80078125, 'total_cost': 2051.469970703125}
[2024-07-22T07:58:25.330+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 336, 'order_code': 'ORDER336', 'status': 'COMPLETED', 'customer_id': 98, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 58, 'total_product_order_quantity': 11, 'total_price': 11570.900390625, 'total_cost': 452.32000732421875}
[2024-07-22T07:58:25.331+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 337, 'order_code': 'ORDER337', 'status': 'COMPLETED', 'customer_id': 26, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 41, 'total_product_order_quantity': 9, 'total_price': 2351.699951171875, 'total_cost': 104.5199966430664}
[2024-07-22T07:58:25.331+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 338, 'order_code': 'ORDER338', 'status': 'COMPLETED', 'customer_id': 67, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 25, 'total_product_order_quantity': 5, 'total_price': 30719.5, 'total_cost': 3071.949951171875}
[2024-07-22T07:58:25.332+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 339, 'order_code': 'ORDER339', 'status': 'COMPLETED', 'customer_id': 104, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 26, 'total_product_order_quantity': 9, 'total_price': 22250.69921875, 'total_cost': 1928.3900146484375}
[2024-07-22T07:58:25.333+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 340, 'order_code': 'ORDER340', 'status': 'COMPLETED', 'customer_id': 68, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 57, 'total_product_order_quantity': 9, 'total_price': 35034.30078125, 'total_cost': 3075.22998046875}
